image_name,classification
scissor07-010.png,scissor
scissor07-011.png,scissor
scissor07-012.png,scissor
scissor07-013.png,scissor
scissor07-014.png,scissor
scissor07-015.png,scissor
scissor07-016.png,scissor
scissor07-017.png,scissor
scissor07-018.png,scissor
scissor07-019.png,scissor
scissor07-020.png,scissor
scissor07-021.png,scissor
scissor07-022.png,scissor
scissor07-023.png,scissor
scissor07-024.png,scissor
scissor07-025.png,scissor
scissor07-026.png,scissor
scissor07-027.png,scissor
scissor07-028.png,scissor
scissor07-029.png,scissor
scissor07-030.png,scissor
scissor07-031.png,scissor
scissor07-032.png,scissor
scissor07-033.png,scissor
scissor07-034.png,scissor
scissor07-035.png,scissor
scissor07-036.png,scissor
scissor07-037.png,scissor
scissor07-038.png,scissor
scissor07-039.png,scissor
scissor07-040.png,scissor
scissor07-041.png,scissor
scissor07-042.png,scissor
scissor07-043.png,scissor
scissor07-044.png,scissor
scissor07-045.png,scissor
scissor07-046.png,scissor
scissor07-047.png,scissor
scissor07-048.png,scissor
scissor07-049.png,scissor
scissor07-050.png,scissor
scissor07-051.png,scissor
scissor07-052.png,scissor
scissor07-053.png,scissor
scissor07-054.png,scissor
scissor07-055.png,scissor
scissor07-056.png,scissor
scissor07-057.png,scissor
scissor07-058.png,scissor
scissor07-059.png,scissor
scissor07-060.png,scissor
scissor07-061.png,scissor
scissor07-062.png,scissor
scissor07-063.png,scissor
scissor07-064.png,scissor
scissor07-065.png,scissor
scissor07-066.png,scissor
scissor07-067.png,scissor
scissor07-068.png,scissor
scissor07-069.png,scissor
scissor07-070.png,scissor
scissor07-071.png,scissor
scissor07-072.png,scissor
scissor07-073.png,scissor
scissor07-074.png,scissor
scissor07-075.png,scissor
scissor07-076.png,scissor
scissor07-077.png,scissor
scissor07-078.png,scissor
scissor07-079.png,scissor
scissor07-080.png,scissor
scissor07-081.png,scissor
scissor07-082.png,scissor
scissor07-083.png,scissor
scissor07-084.png,scissor
scissor07-085.png,scissor
scissor07-086.png,scissor
scissor07-087.png,scissor
scissor07-088.png,scissor
scissor07-089.png,scissor
scissor07-090.png,scissor
scissor07-091.png,scissor
scissor07-092.png,scissor
scissor07-093.png,scissor
scissor07-094.png,scissor
scissor07-095.png,scissor
scissor07-096.png,scissor
scissor07-097.png,scissor
scissor07-098.png,scissor
scissor07-099.png,scissor
scissor07-100.png,scissor
scissor07-101.png,scissor
scissor07-102.png,scissor
scissor07-103.png,scissor
scissor07-104.png,scissor
scissor07-105.png,scissor
scissor07-106.png,scissor
scissor07-107.png,scissor
scissor07-108.png,scissor
scissor07-109.png,scissor
scissor07-110.png,scissor
scissor07-111.png,scissor
scissor07-112.png,scissor
scissor07-113.png,scissor
scissor07-114.png,scissor
scissor07-115.png,scissor
scissor07-116.png,scissor
scissor07-117.png,scissor
scissor07-118.png,scissor
scissor07-119.png,scissor
